order_id,date,category,city,payment_method,status,unit_price,quantity,revenue,month,month_n,quarter
ORD-2006,2023-09-10,Sports,Medan,Bank Transfer,Completed,748851,4,2995404,2023-09,9,Q3
ORD-2007,2023-11-06,Electronics,Yogyakarta,Credit Card,Completed,3380756,1,3380756,2023-11,11,Q4
ORD-2008,2023-04-02,Home & Living,Jakarta,Credit Card,Completed,648239,3,1944717,2023-04,4,Q2
ORD-2009,2023-06-28,Electronics,Surabaya,Credit Card,Completed,1820951,5,9104755,2023-06,6,Q2
ORD-2010,2023-03-22,Beauty & Health,Jakarta,Credit Card,Completed,274567,4,1098268,2023-03,3,Q1
ORD-2011,2023-12-27,Fashion,Medan,E-Wallet,Completed,462873,3,1388619,2023-12,12,Q4
ORD-2012,2023-12-11,Fashion,Bandung,Credit Card,Completed,605126,4,2420504,2023-12,12,Q4
ORD-2013,2023-01-15,Fashion,Bandung,Credit Card,Completed,251834,1,251834,2023-01,1,Q1
ORD-2014,2023-09-15,Beauty & Health,Jakarta,Bank Transfer,Completed,404991,2,809982,2023-09,9,Q3
ORD-2015,2023-12-04,Fashion,Jakarta,COD,Completed,587038,3,1761114,2023-12,12,Q4
ORD-2016,2023-03-07,Home & Living,Jakarta,Credit Card,Completed,644290,2,1288580,2023-03,3,Q1
ORD-2017,2023-07-27,Fashion,Jakarta,Credit Card,Cancelled,590633,3,0,2023-07,7,Q3
ORD-2018,2023-12-01,Electronics,Bandung,Bank Transfer,Completed,1943635,1,1943635,2023-12,12,Q4
ORD-2019,2023-01-13,Home & Living,Yogyakarta,E-Wallet,Completed,842111,1,842111,2023-01,1,Q1
ORD-2020,2023-09-12,Fashion,Bandung,E-Wallet,Completed,476391,5,2381955,2023-09,9,Q3
ORD-2021,2023-04-19,Fashion,Surabaya,E-Wallet,Cancelled,146002,1,0,2023-04,4,Q2
ORD-2022,2023-12-04,Home & Living,Makassar,COD,Completed,809810,3,2429430,2023-12,12,Q4
ORD-2023,2023-12-21,Fashion,Medan,E-Wallet,Completed,367236,2,734472,2023-12,12,Q4
ORD-2024,2023-12-11,Electronics,Semarang,E-Wallet,Completed,2130980,1,2130980,2023-12,12,Q4
ORD-2025,2023-06-23,Fashion,Surabaya,Bank Transfer,Completed,408233,1,408233,2023-06,6,Q2
ORD-2026,2023-11-11,Books & Stationery,Jakarta,Credit Card,Completed,75883,2,151766,2023-11,11,Q4
ORD-2027,2023-11-05,Beauty & Health,Jakarta,COD,Completed,258899,4,1035596,2023-11,11,Q4
ORD-2028,2023-04-27,Home & Living,Medan,Bank Transfer,Returned,756789,4,0,2023-04,4,Q2
ORD-2029,2023-10-30,Beauty & Health,Jakarta,Credit Card,Completed,95573,1,95573,2023-10,10,Q4
ORD-2030,2023-01-14,Electronics,Jakarta,E-Wallet,Completed,1568751,3,4706253,2023-01,1,Q1
ORD-2031,2023-08-06,Fashion,Bandung,Credit Card,Completed,126227,4,504908,2023-08,8,Q3
ORD-2032,2023-03-25,Home & Living,Bandung,E-Wallet,Completed,465997,2,931994,2023-03,3,Q1
ORD-2033,2023-02-14,Electronics,Bandung,E-Wallet,Cancelled,2934946,5,0,2023-02,2,Q1
ORD-2034,2023-01-29,Fashion,Jakarta,Bank Transfer,Completed,524385,1,524385,2023-01,1,Q1
ORD-2035,2023-09-12,Fashion,Surabaya,COD,Completed,597594,2,1195188,2023-09,9,Q3
ORD-2036,2023-05-05,Fashion,Bandung,Credit Card,Completed,429252,4,1717008,2023-05,5,Q2
ORD-2037,2023-09-22,Books & Stationery,Makassar,Bank Transfer,Cancelled,95879,4,0,2023-09,9,Q3
ORD-2038,2023-01-24,Electronics,Medan,Bank Transfer,Completed,3522443,2,7044886,2023-01,1,Q1
ORD-2039,2023-04-26,Beauty & Health,Semarang,E-Wallet,Completed,369113,1,369113,2023-04,4,Q2
ORD-2040,2023-07-16,Electronics,Medan,E-Wallet,Completed,2473285,3,7419855,2023-07,7,Q3
ORD-2041,2023-10-16,Books & Stationery,Bandung,Bank Transfer,Completed,179671,2,359342,2023-10,10,Q4
ORD-2042,2023-04-27,Electronics,Jakarta,E-Wallet,Returned,3522949,4,0,2023-04,4,Q2
ORD-2043,2023-08-17,Fashion,Bandung,Credit Card,Completed,481197,3,1443591,2023-08,8,Q3
ORD-2044,2023-11-20,Home & Living,Bandung,COD,Completed,432862,1,432862,2023-11,11,Q4
ORD-2045,2023-08-13,Home & Living,Bandung,Bank Transfer,Completed,674119,1,674119,2023-08,8,Q3
ORD-2046,2023-03-27,Fashion,Surabaya,E-Wallet,Completed,145139,2,290278,2023-03,3,Q1
ORD-2047,2023-01-09,Fashion,Surabaya,Credit Card,Completed,318207,2,636414,2023-01,1,Q1
ORD-2048,2023-11-14,Fashion,Jakarta,Credit Card,Returned,328161,4,0,2023-11,11,Q4
ORD-2049,2023-01-08,Fashion,Surabaya,Bank Transfer,Completed,208419,2,416838,2023-01,1,Q1
ORD-2050,2023-11-16,Electronics,Jakarta,COD,Cancelled,819256,1,0,2023-11,11,Q4
ORD-2051,2023-07-13,Beauty & Health,Yogyakarta,Bank Transfer,Completed,138017,2,276034,2023-07,7,Q3
ORD-2052,2023-12-09,Fashion,Jakarta,COD,Completed,452310,4,1809240,2023-12,12,Q4
ORD-2053,2023-10-19,Fashion,Jakarta,Bank Transfer,Completed,526144,4,2104576,2023-10,10,Q4
ORD-2054,2023-12-31,Home & Living,Surabaya,Bank Transfer,Completed,866742,3,2600226,2023-12,12,Q4
ORD-2055,2023-05-09,Books & Stationery,Bandung,Credit Card,Returned,113309,2,0,2023-05,5,Q2
ORD-2056,2023-10-08,Beauty & Health,Surabaya,E-Wallet,Cancelled,305776,4,0,2023-10,10,Q4
ORD-2057,2023-05-27,Electronics,Jakarta,Credit Card,Completed,3561434,3,10684302,2023-05,5,Q2
ORD-2058,2023-06-25,Electronics,Bandung,COD,Completed,1251125,4,5004500,2023-06,6,Q2
ORD-2059,2023-08-18,Books & Stationery,Jakarta,COD,Completed,183852,1,183852,2023-08,8,Q3
ORD-2060,2023-11-15,Fashion,Semarang,COD,Returned,502489,2,0,2023-11,11,Q4
ORD-2061,2023-12-26,Electronics,Semarang,Bank Transfer,Cancelled,1016926,2,0,2023-12,12,Q4
ORD-2062,2023-10-08,Beauty & Health,Surabaya,E-Wallet,Completed,400049,1,400049,2023-10,10,Q4
ORD-2063,2023-06-02,Beauty & Health,Jakarta,E-Wallet,Completed,382717,2,765434,2023-06,6,Q2
ORD-2064,2023-06-03,Beauty & Health,Medan,Credit Card,Completed,102025,1,102025,2023-06,6,Q2
ORD-2065,2023-09-27,Fashion,Jakarta,E-Wallet,Completed,170542,1,170542,2023-09,9,Q3
ORD-2066,2023-03-29,Electronics,Surabaya,Credit Card,Completed,897380,5,4486900,2023-03,3,Q1
ORD-2067,2023-02-10,Books & Stationery,Jakarta,Bank Transfer,Completed,111101,3,333303,2023-02,2,Q1
ORD-2068,2023-05-10,Fashion,Semarang,Credit Card,Completed,379644,2,759288,2023-05,5,Q2
ORD-2069,2023-04-15,Home & Living,Jakarta,Credit Card,Completed,547643,2,1095286,2023-04,4,Q2
ORD-2070,2023-04-19,Home & Living,Bandung,Bank Transfer,Cancelled,362366,2,0,2023-04,4,Q2
ORD-2071,2023-03-27,Beauty & Health,Medan,Bank Transfer,Completed,418174,2,836348,2023-03,3,Q1
ORD-2072,2023-01-16,Fashion,Surabaya,E-Wallet,Completed,309131,2,618262,2023-01,1,Q1
ORD-2073,2023-01-07,Fashion,Jakarta,Credit Card,Completed,147775,5,738875,2023-01,1,Q1
ORD-2074,2023-12-27,Beauty & Health,Makassar,Bank Transfer,Completed,198081,4,792324,2023-12,12,Q4
ORD-2075,2023-06-06,Sports,Surabaya,Credit Card,Completed,656131,2,1312262,2023-06,6,Q2
ORD-2076,2023-05-21,Books & Stationery,Bandung,E-Wallet,Cancelled,125062,4,0,2023-05,5,Q2
ORD-2077,2023-09-06,Electronics,Jakarta,E-Wallet,Completed,1571527,2,3143054,2023-09,9,Q3
ORD-2078,2023-03-21,Electronics,Surabaya,E-Wallet,Completed,1143969,2,2287938,2023-03,3,Q1
ORD-2079,2023-12-13,Books & Stationery,Surabaya,E-Wallet,Completed,203141,2,406282,2023-12,12,Q4
ORD-2080,2023-10-15,Home & Living,Jakarta,Bank Transfer,Completed,872301,4,3489204,2023-10,10,Q4
ORD-2081,2023-02-02,Sports,Jakarta,E-Wallet,Completed,486815,1,486815,2023-02,2,Q1
ORD-2082,2023-06-02,Electronics,Yogyakarta,Bank Transfer,Completed,1894863,2,3789726,2023-06,6,Q2
ORD-2083,2023-11-17,Beauty & Health,Jakarta,Bank Transfer,Completed,312493,3,937479,2023-11,11,Q4
ORD-2084,2023-12-11,Home & Living,Jakarta,E-Wallet,Completed,677909,3,2033727,2023-12,12,Q4
ORD-2085,2023-06-20,Home & Living,Surabaya,Credit Card,Completed,449420,2,898840,2023-06,6,Q2
ORD-2086,2023-08-12,Fashion,Medan,E-Wallet,Completed,577464,5,2887320,2023-08,8,Q3
ORD-2087,2023-03-02,Electronics,Jakarta,E-Wallet,Returned,2430011,3,0,2023-03,3,Q1
ORD-2088,2023-12-28,Beauty & Health,Bandung,Bank Transfer,Completed,252140,3,756420,2023-12,12,Q4
ORD-2089,2023-03-26,Fashion,Jakarta,Credit Card,Completed,448336,1,448336,2023-03,3,Q1
ORD-2090,2023-12-11,Fashion,Jakarta,Credit Card,Completed,601401,2,1202802,2023-12,12,Q4
ORD-2091,2023-08-26,Books & Stationery,Jakarta,COD,Completed,198464,2,396928,2023-08,8,Q3
ORD-2092,2023-08-10,Fashion,Yogyakarta,E-Wallet,Completed,145006,2,290012,2023-08,8,Q3
ORD-2093,2023-07-07,Sports,Jakarta,Credit Card,Completed,489140,2,978280,2023-07,7,Q3
ORD-2094,2023-03-26,Electronics,Jakarta,Bank Transfer,Completed,2161634,1,2161634,2023-03,3,Q1
ORD-2095,2023-03-06,Home & Living,Surabaya,E-Wallet,Cancelled,395162,2,0,2023-03,3,Q1
ORD-2096,2023-03-22,Books & Stationery,Yogyakarta,COD,Completed,180535,5,902675,2023-03,3,Q1
ORD-2097,2023-03-10,Electronics,Jakarta,Credit Card,Completed,3228807,4,12915228,2023-03,3,Q1
ORD-2098,2023-10-12,Electronics,Surabaya,Credit Card,Returned,2944035,2,0,2023-10,10,Q4
ORD-2099,2023-05-08,Fashion,Jakarta,COD,Completed,619666,4,2478664,2023-05,5,Q2
ORD-2100,2023-01-22,Electronics,Surabaya,Credit Card,Completed,1567642,5,7838210,2023-01,1,Q1
ORD-2101,2023-12-20,Home & Living,Bandung,Credit Card,Cancelled,787492,2,0,2023-12,12,Q4
ORD-2102,2023-11-19,Sports,Bandung,COD,Completed,853963,1,853963,2023-11,11,Q4
ORD-2103,2023-12-05,Fashion,Jakarta,E-Wallet,Completed,306089,2,612178,2023-12,12,Q4
ORD-2104,2023-12-30,Fashion,Jakarta,Credit Card,Completed,492062,1,492062,2023-12,12,Q4
ORD-2105,2023-03-05,Fashion,Jakarta,Credit Card,Completed,177037,4,708148,2023-03,3,Q1
ORD-2106,2023-05-25,Home & Living,Surabaya,Credit Card,Completed,727533,2,1455066,2023-05,5,Q2
ORD-2107,2023-10-04,Electronics,Jakarta,Credit Card,Cancelled,2346991,2,0,2023-10,10,Q4
ORD-2108,2023-09-12,Beauty & Health,Medan,COD,Completed,195224,4,780896,2023-09,9,Q3
ORD-2109,2023-02-26,Beauty & Health,Makassar,Bank Transfer,Completed,326079,1,326079,2023-02,2,Q1
ORD-2110,2023-10-25,Beauty & Health,Makassar,E-Wallet,Returned,320983,3,0,2023-10,10,Q4
ORD-2111,2023-03-23,Electronics,Yogyakarta,COD,Completed,1378458,1,1378458,2023-03,3,Q1
ORD-2112,2023-03-23,Home & Living,Bandung,Bank Transfer,Completed,196278,1,196278,2023-03,3,Q1
ORD-2113,2023-07-15,Electronics,Medan,Credit Card,Completed,2050867,2,4101734,2023-07,7,Q3
ORD-2114,2023-08-05,Electronics,Jakarta,Bank Transfer,Completed,2458535,1,2458535,2023-08,8,Q3
ORD-2115,2023-07-31,Sports,Bandung,COD,Completed,946348,2,1892696,2023-07,7,Q3
ORD-2116,2023-02-03,Home & Living,Surabaya,E-Wallet,Completed,824751,1,824751,2023-02,2,Q1
ORD-2117,2023-11-17,Electronics,Surabaya,Credit Card,Returned,2336415,1,0,2023-11,11,Q4
ORD-2118,2023-04-07,Electronics,Medan,E-Wallet,Returned,3011410,3,0,2023-04,4,Q2
ORD-2119,2023-02-17,Electronics,Jakarta,E-Wallet,Cancelled,2067909,1,0,2023-02,2,Q1
ORD-2120,2023-11-21,Fashion,Jakarta,COD,Cancelled,498041,1,0,2023-11,11,Q4
ORD-2121,2023-12-15,Electronics,Semarang,Credit Card,Completed,1364404,3,4093212,2023-12,12,Q4
ORD-2122,2023-11-11,Electronics,Jakarta,Bank Transfer,Completed,1863194,2,3726388,2023-11,11,Q4
ORD-2123,2023-10-23,Fashion,Surabaya,COD,Cancelled,442113,4,0,2023-10,10,Q4
ORD-2124,2023-08-28,Home & Living,Semarang,Bank Transfer,Completed,187710,2,375420,2023-08,8,Q3
ORD-2125,2023-07-21,Beauty & Health,Bandung,Bank Transfer,Returned,350086,1,0,2023-07,7,Q3
ORD-2126,2023-02-01,Home & Living,Bandung,Credit Card,Completed,759874,1,759874,2023-02,2,Q1
ORD-2127,2023-05-30,Electronics,Jakarta,Credit Card,Completed,1947424,1,1947424,2023-05,5,Q2
ORD-2128,2023-05-17,Books & Stationery,Jakarta,Bank Transfer,Completed,132609,2,265218,2023-05,5,Q2
ORD-2129,2023-04-05,Sports,Yogyakarta,COD,Returned,925077,3,0,2023-04,4,Q2
ORD-2130,2023-09-22,Sports,Bandung,Credit Card,Completed,861549,2,1723098,2023-09,9,Q3
ORD-2131,2023-06-30,Sports,Surabaya,Bank Transfer,Completed,452045,3,1356135,2023-06,6,Q2
ORD-2132,2023-01-30,Books & Stationery,Jakarta,E-Wallet,Completed,109055,1,109055,2023-01,1,Q1
ORD-2133,2023-03-22,Beauty & Health,Jakarta,Credit Card,Completed,334396,3,1003188,2023-03,3,Q1
ORD-2134,2023-09-07,Electronics,Makassar,Bank Transfer,Completed,2439594,2,4879188,2023-09,9,Q3
ORD-2135,2023-01-28,Beauty & Health,Surabaya,E-Wallet,Completed,148402,1,148402,2023-01,1,Q1
ORD-2136,2023-11-07,Home & Living,Bandung,COD,Completed,391950,4,1567800,2023-11,11,Q4
ORD-2137,2023-06-30,Home & Living,Jakarta,E-Wallet,Completed,804988,3,2414964,2023-06,6,Q2
ORD-2138,2023-06-25,Beauty & Health,Medan,E-Wallet,Completed,337742,3,1013226,2023-06,6,Q2
ORD-2139,2023-08-05,Electronics,Semarang,Credit Card,Completed,3707922,3,11123766,2023-08,8,Q3
ORD-2140,2023-10-29,Fashion,Bandung,COD,Completed,508506,1,508506,2023-10,10,Q4
ORD-2141,2023-05-07,Books & Stationery,Jakarta,Credit Card,Completed,226475,1,226475,2023-05,5,Q2
ORD-2142,2023-09-05,Beauty & Health,Bandung,E-Wallet,Returned,167827,1,0,2023-09,9,Q3
ORD-2143,2023-07-26,Beauty & Health,Medan,Credit Card,Completed,367734,5,1838670,2023-07,7,Q3
ORD-2144,2023-04-08,Fashion,Surabaya,COD,Completed,135108,5,675540,2023-04,4,Q2
ORD-2145,2023-11-17,Fashion,Yogyakarta,E-Wallet,Completed,460380,5,2301900,2023-11,11,Q4
ORD-2146,2023-10-19,Sports,Bandung,E-Wallet,Completed,604197,1,604197,2023-10,10,Q4
ORD-2147,2023-08-29,Home & Living,Semarang,Credit Card,Completed,417732,5,2088660,2023-08,8,Q3
ORD-2148,2023-11-07,Home & Living,Bandung,Bank Transfer,Completed,778683,4,3114732,2023-11,11,Q4
ORD-2149,2023-11-13,Fashion,Jakarta,E-Wallet,Completed,552133,2,1104266,2023-11,11,Q4
ORD-2150,2023-09-16,Beauty & Health,Jakarta,E-Wallet,Completed,98028,1,98028,2023-09,9,Q3
ORD-2151,2023-11-02,Electronics,Jakarta,Credit Card,Completed,2578515,1,2578515,2023-11,11,Q4
ORD-2152,2023-09-12,Home & Living,Semarang,COD,Completed,432482,2,864964,2023-09,9,Q3
ORD-2153,2023-09-06,Fashion,Medan,COD,Completed,332830,2,665660,2023-09,9,Q3
ORD-2154,2023-08-14,Fashion,Bandung,Credit Card,Completed,541020,1,541020,2023-08,8,Q3
ORD-2155,2023-10-02,Beauty & Health,Jakarta,E-Wallet,Completed,201542,5,1007710,2023-10,10,Q4
ORD-2156,2023-02-27,Books & Stationery,Jakarta,Bank Transfer,Returned,226679,1,0,2023-02,2,Q1
ORD-2157,2023-11-18,Electronics,Medan,Bank Transfer,Completed,1288901,1,1288901,2023-11,11,Q4
ORD-2158,2023-11-15,Sports,Surabaya,Bank Transfer,Completed,766686,2,1533372,2023-11,11,Q4
ORD-2159,2023-01-11,Fashion,Jakarta,E-Wallet,Completed,461052,1,461052,2023-01,1,Q1
ORD-2160,2023-10-29,Fashion,Bandung,E-Wallet,Cancelled,251097,2,0,2023-10,10,Q4
ORD-2161,2023-02-17,Electronics,Jakarta,Bank Transfer,Completed,1724251,5,8621255,2023-02,2,Q1
ORD-2162,2023-05-03,Fashion,Jakarta,E-Wallet,Completed,542399,1,542399,2023-05,5,Q2
ORD-2163,2023-09-29,Beauty & Health,Surabaya,E-Wallet,Completed,364249,4,1456996,2023-09,9,Q3
ORD-2164,2023-02-28,Electronics,Jakarta,E-Wallet,Returned,1737287,2,0,2023-02,2,Q1
ORD-2165,2023-10-26,Beauty & Health,Makassar,Credit Card,Cancelled,282224,5,0,2023-10,10,Q4
ORD-2166,2023-10-31,Books & Stationery,Jakarta,COD,Cancelled,59219,2,0,2023-10,10,Q4
ORD-2167,2023-07-05,Electronics,Jakarta,Bank Transfer,Completed,1376237,3,4128711,2023-07,7,Q3
ORD-2168,2023-01-03,Home & Living,Jakarta,Credit Card,Completed,515074,1,515074,2023-01,1,Q1
ORD-2169,2023-04-15,Fashion,Medan,Credit Card,Completed,167986,1,167986,2023-04,4,Q2
ORD-2170,2023-08-14,Home & Living,Surabaya,Bank Transfer,Completed,765332,5,3826660,2023-08,8,Q3
ORD-2171,2023-12-25,Fashion,Bandung,COD,Cancelled,484003,2,0,2023-12,12,Q4
ORD-2172,2023-08-19,Electronics,Jakarta,Bank Transfer,Completed,3580901,5,17904505,2023-08,8,Q3
ORD-2173,2023-04-05,Electronics,Jakarta,E-Wallet,Completed,2830400,3,8491200,2023-04,4,Q2
ORD-2174,2023-08-20,Electronics,Surabaya,Credit Card,Completed,3571204,5,17856020,2023-08,8,Q3
ORD-2175,2023-07-17,Electronics,Yogyakarta,Bank Transfer,Completed,2413537,1,2413537,2023-07,7,Q3
ORD-2176,2023-10-12,Home & Living,Semarang,COD,Completed,595153,5,2975765,2023-10,10,Q4
ORD-2177,2023-02-09,Sports,Jakarta,E-Wallet,Cancelled,1030655,2,0,2023-02,2,Q1
ORD-2178,2023-10-05,Sports,Bandung,Credit Card,Completed,749388,1,749388,2023-10,10,Q4
ORD-2179,2023-07-17,Home & Living,Semarang,Bank Transfer,Completed,196550,2,393100,2023-07,7,Q3
ORD-2180,2023-12-18,Electronics,Surabaya,Credit Card,Completed,2921408,5,14607040,2023-12,12,Q4
ORD-2181,2023-05-05,Fashion,Yogyakarta,Bank Transfer,Completed,577734,1,577734,2023-05,5,Q2
ORD-2182,2023-08-19,Fashion,Jakarta,E-Wallet,Completed,522790,1,522790,2023-08,8,Q3
ORD-2183,2023-12-07,Electronics,Semarang,E-Wallet,Completed,2501499,4,10005996,2023-12,12,Q4
ORD-2184,2023-02-07,Beauty & Health,Medan,Credit Card,Completed,331669,2,663338,2023-02,2,Q1
ORD-2185,2023-12-09,Beauty & Health,Semarang,COD,Completed,446469,4,1785876,2023-12,12,Q4
ORD-2186,2023-09-09,Fashion,Bandung,E-Wallet,Completed,170331,1,170331,2023-09,9,Q3
ORD-2187,2023-01-25,Fashion,Surabaya,Bank Transfer,Completed,458622,1,458622,2023-01,1,Q1
ORD-2188,2023-04-20,Sports,Semarang,Bank Transfer,Returned,448054,1,0,2023-04,4,Q2
ORD-2189,2023-09-16,Home & Living,Jakarta,E-Wallet,Cancelled,623063,1,0,2023-09,9,Q3
ORD-2190,2023-01-25,Fashion,Jakarta,E-Wallet,Cancelled,428811,1,0,2023-01,1,Q1
ORD-2191,2023-08-01,Sports,Medan,Bank Transfer,Completed,338903,4,1355612,2023-08,8,Q3
ORD-2192,2023-05-07,Books & Stationery,Medan,Bank Transfer,Returned,86781,5,0,2023-05,5,Q2
ORD-2193,2023-08-15,Fashion,Semarang,Credit Card,Cancelled,435814,3,0,2023-08,8,Q3
ORD-2194,2023-01-17,Fashion,Jakarta,E-Wallet,Cancelled,189114,5,0,2023-01,1,Q1
ORD-2195,2023-11-15,Beauty & Health,Medan,Bank Transfer,Completed,185465,5,927325,2023-11,11,Q4
ORD-2196,2023-12-22,Books & Stationery,Medan,Credit Card,Completed,206196,4,824784,2023-12,12,Q4
ORD-2197,2023-12-20,Sports,Jakarta,E-Wallet,Returned,484756,5,0,2023-12,12,Q4
ORD-2198,2023-10-01,Electronics,Surabaya,COD,Completed,2214180,2,4428360,2023-10,10,Q4
ORD-2199,2023-02-17,Fashion,Jakarta,COD,Completed,595570,1,595570,2023-02,2,Q1
ORD-2200,2023-10-04,Beauty & Health,Jakarta,Bank Transfer,Returned,171773,5,0,2023-10,10,Q4
ORD-2201,2023-01-09,Beauty & Health,Makassar,Credit Card,Completed,230265,1,230265,2023-01,1,Q1
ORD-2202,2023-01-09,Electronics,Bandung,Bank Transfer,Completed,2569373,5,12846865,2023-01,1,Q1
ORD-2203,2023-04-29,Sports,Medan,Credit Card,Completed,844484,1,844484,2023-04,4,Q2
ORD-2204,2023-06-28,Home & Living,Makassar,COD,Returned,806157,3,0,2023-06,6,Q2
ORD-2205,2023-10-09,Sports,Surabaya,Credit Card,Completed,978997,2,1957994,2023-10,10,Q4
ORD-2206,2023-09-07,Sports,Yogyakarta,Credit Card,Completed,862377,2,1724754,2023-09,9,Q3
ORD-2207,2023-06-12,Home & Living,Surabaya,Bank Transfer,Completed,334831,2,669662,2023-06,6,Q2
ORD-2208,2023-04-10,Fashion,Yogyakarta,Bank Transfer,Cancelled,137404,1,0,2023-04,4,Q2
ORD-2209,2023-12-30,Beauty & Health,Jakarta,E-Wallet,Completed,228158,1,228158,2023-12,12,Q4
ORD-2210,2023-06-05,Electronics,Semarang,Bank Transfer,Cancelled,1174646,5,0,2023-06,6,Q2
ORD-2211,2023-06-14,Home & Living,Jakarta,Credit Card,Returned,672271,1,0,2023-06,6,Q2
ORD-2212,2023-03-01,Electronics,Jakarta,Credit Card,Completed,2733391,1,2733391,2023-03,3,Q1
ORD-2213,2023-10-18,Home & Living,Medan,Bank Transfer,Completed,205780,1,205780,2023-10,10,Q4
ORD-2214,2023-09-11,Electronics,Surabaya,Credit Card,Completed,3259781,1,3259781,2023-09,9,Q3
ORD-2215,2023-03-22,Electronics,Bandung,E-Wallet,Completed,1496229,2,2992458,2023-03,3,Q1
ORD-2216,2023-01-31,Electronics,Surabaya,E-Wallet,Completed,2046681,3,6140043,2023-01,1,Q1
ORD-2217,2023-09-06,Electronics,Medan,E-Wallet,Cancelled,2753801,3,0,2023-09,9,Q3
ORD-2218,2023-08-27,Home & Living,Jakarta,COD,Cancelled,475593,2,0,2023-08,8,Q3
ORD-2219,2023-04-10,Home & Living,Jakarta,COD,Completed,483901,1,483901,2023-04,4,Q2
ORD-2220,2023-12-14,Beauty & Health,Jakarta,COD,Completed,113626,1,113626,2023-12,12,Q4
ORD-2221,2023-02-25,Electronics,Surabaya,Credit Card,Completed,1954330,1,1954330,2023-02,2,Q1
ORD-2222,2023-06-07,Electronics,Jakarta,Credit Card,Completed,3044543,5,15222715,2023-06,6,Q2
ORD-2223,2023-12-11,Electronics,Surabaya,Bank Transfer,Completed,3495529,3,10486587,2023-12,12,Q4
ORD-2224,2023-06-03,Electronics,Surabaya,COD,Cancelled,1990491,5,0,2023-06,6,Q2
ORD-2225,2023-08-22,Sports,Jakarta,COD,Returned,565812,3,0,2023-08,8,Q3
ORD-2226,2023-05-26,Electronics,Bandung,COD,Completed,2857881,1,2857881,2023-05,5,Q2
ORD-2227,2023-04-11,Fashion,Semarang,Credit Card,Cancelled,596386,2,0,2023-04,4,Q2
ORD-2228,2023-12-26,Electronics,Jakarta,COD,Completed,1551182,1,1551182,2023-12,12,Q4
ORD-2229,2023-05-30,Electronics,Bandung,Bank Transfer,Completed,2070432,1,2070432,2023-05,5,Q2
ORD-2230,2023-11-23,Beauty & Health,Bandung,Credit Card,Completed,376550,2,753100,2023-11,11,Q4
ORD-2231,2023-03-25,Beauty & Health,Surabaya,Bank Transfer,Completed,309489,5,1547445,2023-03,3,Q1
ORD-2232,2023-03-19,Electronics,Medan,Credit Card,Returned,1081759,3,0,2023-03,3,Q1
ORD-2233,2023-01-12,Electronics,Surabaya,Bank Transfer,Completed,2633198,1,2633198,2023-01,1,Q1
ORD-2234,2023-08-26,Fashion,Surabaya,Bank Transfer,Completed,218373,2,436746,2023-08,8,Q3
ORD-2235,2023-05-15,Electronics,Jakarta,Bank Transfer,Completed,2280647,2,4561294,2023-05,5,Q2
ORD-2236,2023-11-12,Electronics,Medan,E-Wallet,Completed,2337309,4,9349236,2023-11,11,Q4
ORD-2237,2023-06-22,Books & Stationery,Bandung,COD,Completed,213978,5,1069890,2023-06,6,Q2
ORD-2238,2023-12-20,Beauty & Health,Jakarta,E-Wallet,Completed,256497,1,256497,2023-12,12,Q4
ORD-2239,2023-03-09,Beauty & Health,Surabaya,Bank Transfer,Completed,190599,2,381198,2023-03,3,Q1
ORD-2240,2023-11-14,Fashion,Makassar,E-Wallet,Completed,240483,2,480966,2023-11,11,Q4
ORD-2241,2023-10-11,Fashion,Surabaya,COD,Completed,562125,3,1686375,2023-10,10,Q4
ORD-2242,2023-10-09,Beauty & Health,Surabaya,Credit Card,Completed,151563,1,151563,2023-10,10,Q4
ORD-2243,2023-11-05,Home & Living,Semarang,Bank Transfer,Completed,473107,1,473107,2023-11,11,Q4
ORD-2244,2023-10-05,Home & Living,Medan,Credit Card,Completed,306021,2,612042,2023-10,10,Q4
ORD-2245,2023-08-17,Electronics,Bandung,Credit Card,Cancelled,3069912,5,0,2023-08,8,Q3
ORD-2246,2023-02-17,Beauty & Health,Medan,E-Wallet,Completed,260774,1,260774,2023-02,2,Q1
ORD-2247,2023-01-12,Fashion,Yogyakarta,COD,Completed,300571,2,601142,2023-01,1,Q1
ORD-2248,2023-12-03,Sports,Surabaya,Credit Card,Completed,513323,1,513323,2023-12,12,Q4
ORD-2249,2023-08-14,Beauty & Health,Surabaya,E-Wallet,Completed,396797,2,793594,2023-08,8,Q3
ORD-2250,2023-10-18,Beauty & Health,Surabaya,COD,Completed,289358,3,868074,2023-10,10,Q4
ORD-2251,2023-06-25,Electronics,Makassar,COD,Completed,2903603,4,11614412,2023-06,6,Q2
ORD-2252,2023-02-12,Beauty & Health,Medan,Credit Card,Completed,412933,1,412933,2023-02,2,Q1
ORD-2253,2023-02-15,Electronics,Jakarta,COD,Completed,3455225,3,10365675,2023-02,2,Q1
ORD-2254,2023-09-08,Fashion,Yogyakarta,Bank Transfer,Completed,289254,1,289254,2023-09,9,Q3
ORD-2255,2023-06-07,Electronics,Surabaya,E-Wallet,Completed,3607353,2,7214706,2023-06,6,Q2
ORD-2256,2023-03-15,Home & Living,Jakarta,Credit Card,Completed,192413,1,192413,2023-03,3,Q1
ORD-2257,2023-06-29,Electronics,Bandung,Credit Card,Completed,1880506,2,3761012,2023-06,6,Q2
